Time,A,B,C,Temperature,C0,Catalyst,pH,Pressure,RPM
100.0,0.5303612205424594,0.31934727413269753,0.09473594976928786,316.6666666666667,0.9444444444444444,0.75,6.0,1,100
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,0.75,6.0,1,300
100.0,0.32352403365338284,0.3650201605940096,0.25590025019705204,316.6666666666667,0.9444444444444444,0.75,6.0,1,300
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,0.75,6.0,1,500
100.0,0.27384509126989076,0.3560846178135474,0.3145147353610066,316.6666666666667,0.9444444444444444,0.75,6.0,1,500
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,0.75,6.0,5,100
100.0,0.5246672446632066,0.3219835047779389,0.09779369500329897,316.6666666666667,0.9444444444444444,0.75,6.0,5,100
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,0.75,6.0,5,300
100.0,0.3175177945048353,0.3644499910329701,0.26247665890663907,316.6666666666667,0.9444444444444444,0.75,6.0,5,300
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,0.75,6.0,5,500
100.0,0.26811415359597585,0.35439831328753746,0.32193197756093095,316.6666666666667,0.9444444444444444,0.75,6.0,5,500
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,0.75,6.0,10,100
100.0,0.5176563138365716,0.3251408501889225,0.10164728041895059,316.6666666666667,0.9444444444444444,0.75,6.0,10,100
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,0.75,6.0,10,300
100.0,0.3102077488859493,0.3635748558498438,0.2706618397086518,316.6666666666667,0.9444444444444444,0.75,6.0,10,300
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,0.75,6.0,10,500
100.0,0.26116387272141295,0.35215704720604635,0.33112352451698546,316.6666666666667,0.9444444444444444,0.75,6.0,10,500
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,0.75,7.0,1,100
100.0,0.5012545422098187,0.3321354321502158,0.11105447008440987,316.6666666666667,0.9444444444444444,0.75,7.0,1,100
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,0.75,7.0,1,300
100.0,0.2934713429814727,0.36079503019421694,0.29017807126875483,316.6666666666667,0.9444444444444444,0.75,7.0,1,300
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,0.75,7.0,1,500
100.0,0.24535485466561735,0.34622908333640806,0.35286050644241873,316.6666666666667,0.9444444444444444,0.75,7.0,1,500
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,0.75,7.0,5,100
100.0,0.4953925239657873,0.33449862876208014,0.11455329171657712,316.6666666666667,0.9444444444444444,0.75,7.0,5,100
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,0.75,7.0,5,300
100.0,0.28761282034721813,0.35955739572358375,0.2972742283736422,316.6666666666667,0.9444444444444444,0.75,7.0,5,300
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,0.75,7.0,5,500
100.0,0.23985560956345026,0.3438868813266222,0.36070195355437246,316.6666666666667,0.9444444444444444,0.75,7.0,5,500
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,0.75,7.0,10,100
100.0,0.4881847879912511,0.3373030487863313,0.11895660766686231,316.6666666666667,0.9444444444444444,0.75,7.0,10,100
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,0.75,7.0,10,300
100.0,0.2804975015413541,0.3578630472604879,0.3060838956426025,316.6666666666667,0.9444444444444444,0.75,7.0,10,300
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,0.75,7.0,10,500
100.0,0.23320120045982362,0.3408523485243603,0.3703908954602606,316.6666666666667,0.9444444444444444,0.75,7.0,10,500
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,0.75,8.0,1,100
100.0,0.5303612205424594,0.31934727413269753,0.09473594976928786,316.6666666666667,0.9444444444444444,0.75,8.0,1,100
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,0.75,8.0,1,300
100.0,0.32352403365338284,0.3650201605940096,0.25590025019705204,316.6666666666667,0.9444444444444444,0.75,8.0,1,300
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,0.75,8.0,1,500
100.0,0.27384509126989076,0.3560846178135474,0.3145147353610066,316.6666666666667,0.9444444444444444,0.75,8.0,1,500
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,0.75,8.0,5,100
100.0,0.5246672446632066,0.3219835047779389,0.09779369500329897,316.6666666666667,0.9444444444444444,0.75,8.0,5,100
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,0.75,8.0,5,300
100.0,0.3175177945048353,0.3644499910329701,0.26247665890663907,316.6666666666667,0.9444444444444444,0.75,8.0,5,300
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,0.75,8.0,5,500
100.0,0.26811415359597585,0.35439831328753746,0.32193197756093095,316.6666666666667,0.9444444444444444,0.75,8.0,5,500
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,0.75,8.0,10,100
100.0,0.5176563138365716,0.3251408501889225,0.10164728041895059,316.6666666666667,0.9444444444444444,0.75,8.0,10,100
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,0.75,8.0,10,300
100.0,0.3102077488859493,0.3635748558498438,0.2706618397086518,316.6666666666667,0.9444444444444444,0.75,8.0,10,300
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,0.75,8.0,10,500
100.0,0.26116387272141295,0.35215704720604635,0.33112352451698546,316.6666666666667,0.9444444444444444,0.75,8.0,10,500
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.0,6.0,1,100
100.0,0.4446630080125641,0.35173520039432554,0.1480462360375547,316.6666666666667,0.9444444444444444,1.0,6.0,1,100
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.0,6.0,1,300
100.0,0.23956613891898493,0.3437594750585424,0.3611188304669173,316.6666666666667,0.9444444444444444,1.0,6.0,1,300
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.0,6.0,1,500
100.0,0.19546146656113786,0.31921376176224137,0.4297692161210654,316.6666666666667,0.9444444444444444,1.0,6.0,1,500
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.0,6.0,5,100
100.0,0.4385828629776844,0.3533910069176029,0.15247057454915683,316.6666666666667,0.9444444444444444,1.0,6.0,5,100
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.0,6.0,5,300
100.0,0.23412100866184085,0.34128505258002745,0.36903838320257626,316.6666666666667,0.9444444444444444,1.0,6.0,5,300
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.0,6.0,5,500
100.0,0.19051271137095285,0.3157810722799965,0.43815066079349485,316.6666666666667,0.9444444444444444,1.0,6.0,5,500
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.0,6.0,10,100
100.0,0.4311286781144974,0.35529370409786387,0.158022062232083,316.6666666666667,0.9444444444444444,1.0,6.0,10,100
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.0,6.0,10,300
100.0,0.22753521096646345,0.33809164345439274,0.3788175900235884,316.6666666666667,0.9444444444444444,1.0,6.0,10,300
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.0,6.0,10,500
100.0,0.18455064825268847,0.31145038811020853,0.44844340808154765,316.6666666666667,0.9444444444444444,1.0,6.0,10,500
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.0,7.0,1,100
100.0,0.4138298023285399,0.35915223009675096,0.17146241201915335,316.6666666666667,0.9444444444444444,1.0,7.0,1,100
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.0,7.0,1,300
100.0,0.21262963942074622,0.3300241119695719,0.4017906930541258,316.6666666666667,0.9444444444444444,1.0,7.0,1,300
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.0,7.0,1,500
100.0,0.17115333592462814,0.3009161254297532,0.472374983090063,316.6666666666667,0.9444444444444444,1.0,7.0,1,500
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.0,7.0,5,100
100.0,0.40769501055951973,0.3603277118117749,0.17642172207315013,316.6666666666667,0.9444444444444444,1.0,7.0,5,100
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.0,7.0,5,300
100.0,0.20746939646139392,0.32695015415144807,0.4100248938316026,316.6666666666667,0.9444444444444444,1.0,7.0,5,300
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.0,7.0,5,500
100.0,0.1665471771634873,0.2970296266263701,0.48086764065458665,316.6666666666667,0.9444444444444444,1.0,7.0,5,500
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.0,7.0,10,100
100.0,0.40018665452119406,0.3616245652355004,0.18263322468774956,316.6666666666667,0.9444444444444444,1.0,7.0,10,100
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.0,7.0,10,300
100.0,0.2012426397557071,0.3230417793337689,0.42016002535496855,316.6666666666667,0.9444444444444444,1.0,7.0,10,300
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.0,7.0,10,500
100.0,0.161011417910253,0.29217415409627995,0.4912588724379113,316.6666666666667,0.9444444444444444,1.0,7.0,10,500
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.0,8.0,1,100
100.0,0.4446630080125641,0.35173520039432554,0.1480462360375547,316.6666666666667,0.9444444444444444,1.0,8.0,1,100
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.0,8.0,1,300
100.0,0.23956613891898493,0.3437594750585424,0.3611188304669173,316.6666666666667,0.9444444444444444,1.0,8.0,1,300
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.0,8.0,1,500
100.0,0.19546146656113786,0.31921376176224137,0.4297692161210654,316.6666666666667,0.9444444444444444,1.0,8.0,1,500
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.0,8.0,5,100
100.0,0.4385828629776844,0.3533910069176029,0.15247057454915683,316.6666666666667,0.9444444444444444,1.0,8.0,5,100
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.0,8.0,5,300
100.0,0.23412100866184085,0.34128505258002745,0.36903838320257626,316.6666666666667,0.9444444444444444,1.0,8.0,5,300
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.0,8.0,5,500
100.0,0.19051271137095285,0.3157810722799965,0.43815066079349485,316.6666666666667,0.9444444444444444,1.0,8.0,5,500
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.0,8.0,10,100
100.0,0.4311286781144974,0.35529370409786387,0.158022062232083,316.6666666666667,0.9444444444444444,1.0,8.0,10,100
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.0,8.0,10,300
100.0,0.22753521096646345,0.33809164345439274,0.3788175900235884,316.6666666666667,0.9444444444444444,1.0,8.0,10,300
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.0,8.0,10,500
100.0,0.18455064825268847,0.31145038811020853,0.44844340808154765,316.6666666666667,0.9444444444444444,1.0,8.0,10,500
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.25,6.0,1,100
100.0,0.375640699082918,0.3647307533189241,0.20407299204260249,316.6666666666667,0.9444444444444444,1.25,6.0,1,100
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.25,6.0,1,300
100.0,0.18156164311192546,0.3091975508035515,0.453685250528967,316.6666666666667,0.9444444444444444,1.25,6.0,1,300
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.25,6.0,1,500
100.0,0.14368077202433704,0.2756247910489835,0.5251388813711237,316.6666666666667,0.9444444444444444,1.25,6.0,1,500
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.25,6.0,5,100
100.0,0.36950556032384063,0.3652248520965789,0.2097140320240248,316.6666666666667,0.9444444444444444,1.25,6.0,5,100
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.25,6.0,5,300
100.0,0.17680234169629072,0.30549580511126434,0.4621462976368896,316.6666666666667,0.9444444444444444,1.25,6.0,5,300
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.25,6.0,5,500
100.0,0.13952911553147693,0.2713467224539262,0.5335686064590416,316.6666666666667,0.9444444444444444,1.25,6.0,5,500
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.25,6.0,10,100
100.0,0.36201363873919956,0.36566875060872045,0.21676205509652463,316.6666666666667,0.9444444444444444,1.25,6.0,10,100
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.25,6.0,10,300
100.0,0.17107636075829552,0.3008523087023103,0.4725157749838388,316.6666666666667,0.9444444444444444,1.25,6.0,10,300
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.25,6.0,10,500
100.0,0.13455525105569227,0.2660568155529417,0.5438323778358103,316.6666666666667,0.9444444444444444,1.25,6.0,10,500
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.25,7.0,1,100
100.0,0.34475442612942914,0.3660011815225378,0.2336888367924777,316.6666666666667,0.9444444444444444,1.25,7.0,1,100
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.25,7.0,1,300
100.0,0.15824180807314897,0.28966802942771636,0.4965346069435788,316.6666666666667,0.9444444444444444,1.25,7.0,1,300
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.25,7.0,1,500
100.0,0.12349290257177116,0.25363358877227793,0.5673179531003956,316.6666666666667,0.9444444444444444,1.25,7.0,1,500
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.25,7.0,5,100
100.0,0.33867685844839307,0.365881127519828,0.23988645847622334,316.6666666666667,0.9444444444444444,1.25,7.0,5,100
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.25,7.0,5,300
100.0,0.153839803847567,0.285577630198638,0.5050270103982393,316.6666666666667,0.9444444444444444,1.25,7.0,5,300
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.25,7.0,5,500
100.0,0.1197272437071911,0.2491931650775742,0.5755240356596794,316.6666666666667,0.9444444444444444,1.25,7.0,5,500
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.25,7.0,10,100
100.0,0.33126961138210664,0.3655619659273127,0.24761286713502514,316.6666666666667,0.9444444444444444,1.25,7.0,10,100
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.25,7.0,10,300
100.0,0.1485568929119752,0.280492313833307,0.5153952376991622,316.6666666666667,0.9444444444444444,1.25,7.0,10,300
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.25,7.0,10,500
100.0,0.11522800355973459,0.2437440769072367,0.5854723639774727,316.6666666666667,0.9444444444444444,1.25,7.0,10,500
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.25,8.0,1,100
100.0,0.375640699082918,0.3647307533189241,0.20407299204260249,316.6666666666667,0.9444444444444444,1.25,8.0,1,100
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.25,8.0,1,300
100.0,0.18156164311192546,0.3091975508035515,0.453685250528967,316.6666666666667,0.9444444444444444,1.25,8.0,1,300
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.25,8.0,1,500
100.0,0.14368077202433704,0.2756247910489835,0.5251388813711237,316.6666666666667,0.9444444444444444,1.25,8.0,1,500
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.25,8.0,5,100
100.0,0.36950556032384063,0.3652248520965789,0.2097140320240248,316.6666666666667,0.9444444444444444,1.25,8.0,5,100
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.25,8.0,5,300
100.0,0.17680234169629072,0.30549580511126434,0.4621462976368896,316.6666666666667,0.9444444444444444,1.25,8.0,5,300
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.25,8.0,5,500
100.0,0.13952911553147693,0.2713467224539262,0.5335686064590416,316.6666666666667,0.9444444444444444,1.25,8.0,5,500
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.25,8.0,10,100
100.0,0.36201363873919956,0.36566875060872045,0.21676205509652463,316.6666666666667,0.9444444444444444,1.25,8.0,10,100
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.25,8.0,10,300
100.0,0.17107636075829552,0.3008523087023103,0.4725157749838388,316.6666666666667,0.9444444444444444,1.25,8.0,10,300
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.25,8.0,10,500
100.0,0.13455525105569227,0.2660568155529417,0.5438323778358103,316.6666666666667,0.9444444444444444,1.25,8.0,10,500
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.5,6.0,1,100
100.0,0.3196154759119723,0.364664217566546,0.2601647509659259,316.6666666666667,0.9444444444444444,1.5,6.0,1,100
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.5,6.0,1,300
100.0,0.1404269381686574,0.27228240520122843,0.5317351010745583,316.6666666666667,0.9444444444444444,1.5,6.0,1,300
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.5,6.0,1,500
100.0,0.10834811551311295,0.23510505242700397,0.6009912765043278,316.6666666666667,0.9444444444444444,1.5,6.0,1,500
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.5,6.0,5,100
100.0,0.31362529463139277,0.36400904285813723,0.2668101069549145,316.6666666666667,0.9444444444444444,1.5,6.0,5,100
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.5,6.0,5,300
100.0,0.13633431661417214,0.2679697080803463,0.5401404197499259,316.6666666666667,0.9444444444444444,1.5,6.0,5,300
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.5,6.0,5,500
100.0,0.1049057331576056,0.23064146225954427,0.6088972490272947,316.6666666666667,0.9444444444444444,1.5,6.0,5,500
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.5,6.0,10,100
100.0,0.3063367255507656,0.36302922506488633,0.2750784938287921,316.6666666666667,0.9444444444444444,1.5,6.0,10,100
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.5,6.0,10,300
100.0,0.1314331820176369,0.26264343207843005,0.550367830348378,316.6666666666667,0.9444444444444444,1.5,6.0,10,300
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.5,6.0,10,500
100.0,0.10080247985864597,0.22519665321424354,0.6184453113715545,316.6666666666667,0.9444444444444444,1.5,6.0,10,500
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.5,7.0,1,100
100.0,0.2896576599617552,0.36000534937914175,0.29478143510354743,316.6666666666667,0.9444444444444444,1.5,7.0,1,100
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.5,7.0,1,300
100.0,0.1205408181301636,0.25016175218816866,0.5737418741261122,316.6666666666667,0.9444444444444444,1.5,7.0,1,300
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.5,7.0,1,500
100.0,0.09176202206343911,0.2127178915616779,0.6399645308193274,316.6666666666667,0.9444444444444444,1.5,7.0,1,500
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.5,7.0,5,100
100.0,0.2838219554578074,0.3586811005278985,0.3019413884587386,316.6666666666667,0.9444444444444444,1.5,7.0,5,100
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.5,7.0,5,300
100.0,0.11683575292161398,0.2457093145723307,0.5818993769504998,316.6666666666667,0.9444444444444444,1.5,7.0,5,300
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.5,7.0,5,500
100.0,0.08871296806719499,0.20835809183615678,0.647373384541093,316.6666666666667,0.9444444444444444,1.5,7.0,5,500
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.5,7.0,10,100
100.0,0.2767363091498421,0.3568809247864615,0.3108272105081408,316.6666666666667,0.9444444444444444,1.5,7.0,10,100
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.5,7.0,10,300
100.0,0.11241083400582615,0.24025171195603298,0.5917818984825857,316.6666666666667,0.9444444444444444,1.5,7.0,10,300
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.5,7.0,10,500
100.0,0.08508986877462899,0.2030776458590006,0.6562769298108153,316.6666666666667,0.9444444444444444,1.5,7.0,10,500
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.5,8.0,1,100
100.0,0.3196154759119723,0.364664217566546,0.2601647509659259,316.6666666666667,0.9444444444444444,1.5,8.0,1,100
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.5,8.0,1,300
100.0,0.1404269381686574,0.27228240520122843,0.5317351010745583,316.6666666666667,0.9444444444444444,1.5,8.0,1,300
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.5,8.0,1,500
100.0,0.10834811551311295,0.23510505242700397,0.6009912765043278,316.6666666666667,0.9444444444444444,1.5,8.0,1,500
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.5,8.0,5,100
100.0,0.31362529463139277,0.36400904285813723,0.2668101069549145,316.6666666666667,0.9444444444444444,1.5,8.0,5,100
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.5,8.0,5,300
100.0,0.13633431661417214,0.2679697080803463,0.5401404197499259,316.6666666666667,0.9444444444444444,1.5,8.0,5,300
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.5,8.0,5,500
100.0,0.1049057331576056,0.23064146225954427,0.6088972490272947,316.6666666666667,0.9444444444444444,1.5,8.0,5,500
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.5,8.0,10,100
100.0,0.3063367255507656,0.36302922506488633,0.2750784938287921,316.6666666666667,0.9444444444444444,1.5,8.0,10,100
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.5,8.0,10,300
100.0,0.1314331820176369,0.26264343207843005,0.550367830348378,316.6666666666667,0.9444444444444444,1.5,8.0,10,300
0.0,0.9444444444444444,0.0,0.0,316.6666666666667,0.9444444444444444,1.5,8.0,10,500
100.0,0.10080247985864597,0.22519665321424354,0.6184453113715545,316.6666666666667,0.9444444444444444,1.5,8.0,10,500
0.0,1.1666666666666665,0.0,0.0,316.6666666666667,1.1666666666666665,0.5,6.0,1,100
100.0,0.7876100213714083,0.31966998962199494,0.05938665567326339,316.6666666666667,1.1666666666666665,0.5,6.0,1,100
0.0,1.1666666666666665,0.0,0.0,316.6666666666667,1.1666666666666665,0.5,6.0,1,300
100.0,0.5541631777934292,0.4331085904496536,0.1793948984235839,316.6666666666667,1.1666666666666665,0.5,6.0,1,300
0.0,1.1666666666666665,0.0,0.0,316.6666666666667,1.1666666666666665,0.5,6.0,1,500
100.0,0.4905399721934354,0.44731365718619576,0.228813037287035,316.6666666666667,1.1666666666666665,0.5,6.0,1,500
0.0,1.1666666666666665,0.0,0.0,316.6666666666667,1.1666666666666665,0.5,6.0,5,100
100.0,0.7817089776735195,0.3235030199668886,0.061454669026258055,316.6666666666667,1.1666666666666665,0.5,6.0,5,100
0.0,1.1666666666666665,0.0,0.0,316.6666666666667,1.1666666666666665,0.5,6.0,5,300
100.0,0.5466652007773465,0.43522407823582365,0.18477738765349605,316.6666666666667,1.1666666666666665,0.5,6.0,5,300
0.0,1.1666666666666665,0.0,0.0,316.6666666666667,1.1666666666666665,0.5,6.0,5,500
100.0,0.48294987057304006,0.44841104307688623,0.23530575301674073,316.6666666666667,1.1666666666666665,0.5,6.0,5,500
0.0,1.1666666666666665,0.0,0.0,316.6666666666667,1.1666666666666665,0.5,6.0,10,100
100.0,0.7744090147400483,0.32818497830071736,0.06407267362590033,316.6666666666667,1.1666666666666665,0.5,6.0,10,100
0.0,1.1666666666666665,0.0,0.0,316.6666666666667,1.1666666666666665,0.5,6.0,10,300
100.0,0.5374708215858917,0.4376632244426544,0.1915326206381206,316.6666666666667,1.1666666666666665,0.5,6.0,10,300
0.0,1.1666666666666665,0.0,0.0,316.6666666666667,1.1666666666666665,0.5,6.0,10,500
100.0,0.47366932155069175,0.4495680039218743,0.24342934119410078,316.6666666666667,1.1666666666666665,0.5,6.0,10,500
0.0,1.1666666666666665,0.0,0.0,316.6666666666667,1.1666666666666665,0.5,7.0,1,100
100.0,0.7571806130471535,0.33896780430924145,0.07051824931027116,316.6666666666667,1.1666666666666665,0.5,7.0,1,100
0.0,1.1666666666666665,0.0,0.0,316.6666666666667,1.1666666666666665,0.5,7.0,1,300
100.0,0.5161250640159052,0.4426474857646839,0.2078941168860771,316.6666666666667,1.1666666666666665,0.5,7.0,1,300
0.0,1.1666666666666665,0.0,0.0,316.6666666666667,1.1666666666666665,0.5,7.0,1,500
100.0,0.45223873411006593,0.4514366408817232,0.2629912916748773,316.6666666666667,1.1666666666666665,0.5,7.0,1,500
0.0,1.1666666666666665,0.0,0.0,316.6666666666667,1.1666666666666665,0.5,7.0,5,100
100.0,0.7509707605257151,0.3427607041346486,0.07293520200630287,316.6666666666667,1.1666666666666665,0.5,7.0,5,100
0.0,1.1666666666666665,0.0,0.0,316.6666666666667,1.1666666666666665,0.5,7.0,5,300
100.0,0.5085522230747491,0.44418072799058655,0.2139337156013311,316.6666666666667,1.1666666666666665,0.5,7.0,5,300
0.0,1.1666666666666665,0.0,0.0,316.6666666666667,1.1666666666666665,0.5,7.0,5,500
100.0,0.4446749820016778,0.45181954185012213,0.27017214281486707,316.6666666666667,1.1666666666666665,0.5,7.0,5,500
0.0,1.1666666666666665,0.0,0.0,316.6666666666667,1.1666666666666665,0.5,7.0,10,100
100.0,0.7432965672141997,0.34737807583291147,0.0759920236195556,316.6666666666667,1.1666666666666665,0.5,7.0,10,100
0.0,1.1666666666666665,0.0,0.0,316.6666666666667,1.1666666666666665,0.5,7.0,10,300
100.0,0.49928174941666764,0.4458848135875699,0.22150010366242745,316.6666666666667,1.1666666666666665,0.5,7.0,10,300
0.0,1.1666666666666665,0.0,0.0,316.6666666666667,1.1666666666666665,0.5,7.0,10,500
100.0,0.4354439222684667,0.4520846141785586,0.2791381302196404,316.6666666666667,1.1666666666666665,0.5,7.0,10,500
0.0,1.1666666666666665,0.0,0.0,316.6666666666667,1.1666666666666665,0.5,8.0,1,100
100.0,0.7876100213714083,0.31966998962199494,0.05938665567326339,316.6666666666667,1.1666666666666665,0.5,8.0,1,100
0.0,1.1666666666666665,0.0,0.0,316.6666666666667,1.1666666666666665,0.5,8.0,1,300
